profil,stok,id,komponen,panjang_mm,status
strip30x3,12,C2-SL2-1-01-P1-M10K0,M03,460.0,studi - belum fabrikasi
strip30x3,12,C2-SL5-3-01-P1-M00K2,M03,383.3333,studi - belum fabrikasi
strip30x3,13,C2-SL2-1-01-P1-M10K1,M03,460.0,studi - belum fabrikasi
strip30x3,13,C2-SL2-1-01-P1-M11K0,M03,460.0,studi - belum fabrikasi
strip30x3,13,C2-SL2-1-01-P1-M11K1,M03,460.0,studi - belum fabrikasi
strip30x3,13,C2-SR1-1-01-P1-M00K0,M03,460.0,studi - belum fabrikasi
strip30x3,13,C2-SR1-1-01-P1-M00K1,M03,460.0,studi - belum fabrikasi
strip30x3,13,C2-SR1-1-01-P1-M10K0,M03,460.0,studi - belum fabrikasi
strip30x3,13,C2-SR1-1-01-P1-M10K1,M03,460.0,studi - belum fabrikasi
strip30x3,13,C2-SR2-1-01-P1-M00K0,M03,460.0,studi - belum fabrikasi
strip30x3,13,C2-SR2-1-01-P1-M00K1,M03,460.0,studi - belum fabrikasi
strip30x3,13,C2-SR2-1-01-P1-M01K0,M03,460.0,studi - belum fabrikasi
strip30x3,13,C2-SR2-1-01-P1-M01K1,M03,460.0,studi - belum fabrikasi
strip30x3,13,C2-SR2-1-01-P1-M10K0,M03,460.0,studi - belum fabrikasi
strip30x3,13,C2-SL5-3-01-P1-M00K3,M03,383.3333,studi - belum fabrikasi
strip30x3,14,C2-SR2-1-01-P1-M10K1,M03,460.0,studi - belum fabrikasi
strip30x3,14,C2-SR2-1-01-P1-M11K0,M03,460.0,studi - belum fabrikasi
strip30x3,14,C2-SR2-1-01-P1-M11K1,M03,460.0,studi - belum fabrikasi
strip30x3,14,C2-SLTAIL-1-01-P1-M00K0,M03,452.0,studi - belum fabrikasi
strip30x3,14,C2-SLTAIL-1-01-P1-M00K1,M03,452.0,studi - belum fabrikasi
strip30x3,14,C2-SLTAIL-1-01-P1-M01K0,M03,452.0,studi - belum fabrikasi
strip30x3,14,C2-SLTAIL-1-01-P1-M01K1,M03,452.0,studi - belum fabrikasi
strip30x3,14,C2-SLTAIL-2-01-P1-M00K0,M03,452.0,studi - belum fabrikasi
strip30x3,14,C2-SLTAIL-2-01-P1-M00K1,M03,452.0,studi - belum fabrikasi
strip30x3,14,C2-SLTAIL-2-01-P1-M01K0,M03,452.0,studi - belum fabrikasi
strip30x3,14,C2-SLTAIL-2-01-P1-M01K1,M03,452.0,studi - belum fabrikasi
strip30x3,14,C2-SLTAIL-3-01-P1-M00K0,M03,452.0,studi - belum fabrikasi
strip30x3,14,C2-SLTAIL-3-01-P1-M00K1,M03,452.0,studi - belum fabrikasi
strip30x3,15,C2-SLTAIL-3-01-P1-M01K0,M03,452.0,studi - belum fabrikasi
strip30x3,15,C2-SLTAIL-3-01-P1-M01K1,M03,452.0,studi - belum fabrikasi
strip30x3,15,C2-SRTAIL-1-01-P1-M00K0,M03,452.0,studi - belum fabrikasi
strip30x3,15,C2-SRTAIL-1-01-P1-M00K1,M03,452.0,studi - belum fabrikasi
strip30x3,15,C2-SRTAIL-1-01-P1-M01K0,M03,452.0,studi - belum fabrikasi
strip30x3,15,C2-SRTAIL-1-01-P1-M01K1,M03,452.0,studi - belum fabrikasi
strip30x3,15,C2-SRTAIL-2-01-P1-M00K0,M03,452.0,studi - belum fabrikasi
strip30x3,15,C2-SRTAIL-2-01-P1-M00K1,M03,452.0,studi - belum fabrikasi
strip30x3,15,C2-SRTAIL-2-01-P1-M01K0,M03,452.0,studi - belum fabrikasi
strip30x3,15,C2-SRTAIL-2-01-P1-M01K1,M03,452.0,studi - belum fabrikasi
strip30x3,15,C2-SRTAIL-3-01-P1-M00K0,M03,452.0,studi - belum fabrikasi
strip30x3,15,C2-SRTAIL-3-01-P1-M00K1,M03,452.0,studi - belum fabrikasi
strip30x3,15,C2-SRTAIL-3-01-P1-M01K0,M03,452.0,studi - belum fabrikasi
strip30x3,16,C2-SRTAIL-3-01-P1-M01K1,M03,452.0,studi - belum fabrikasi
strip30x3,16,C2-SL5-3-01-P1-M01K2,M03,383.3333,studi - belum fabrikasi
strip30x3,16,C2-SL5-3-01-P1-M01K3,M03,383.3333,studi - belum fabrikasi
strip30x3,16,C2-SL5-3-01-P1-M10K2,M03,383.3333,studi - belum fabrikasi
strip30x3,16,C2-SL5-3-01-P1-M10K3,M03,383.3333,studi - belum fabrikasi
strip30x3,16,C2-SL5-3-01-P1-M11K2,M03,383.3333,studi - belum fabrikasi
strip30x3,16,C2-SL5-3-01-P1-M11K3,M03,383.3333,studi - belum fabrikasi
strip30x3,16,C2-SLTAIL-3-01-P1-M00K2,M03,383.3333,studi - belum fabrikasi
strip30x3,16,C2-SLTAIL-3-01-P1-M00K3,M03,383.3333,studi - belum fabrikasi
strip30x3,16,C2-SLTAIL-3-01-P1-M01K2,M03,383.3333,studi - belum fabrikasi
strip30x3,16,C2-SLTAIL-3-01-P1-M01K3,M03,383.3333,studi - belum fabrikasi
strip30x3,16,C2-SR5-3-01-P1-M00K2,M03,383.3333,studi - belum fabrikasi
strip30x3,16,C2-SR5-3-01-P1-M00K3,M03,383.3333,studi - belum fabrikasi
strip30x3,16,C2-SR5-3-01-P1-M01K2,M03,383.3333,studi - belum fabrikasi
strip30x3,16,C2-SR5-3-01-P1-M01K3,M03,383.3333,studi - belum fabrikasi
strip30x3,17,C2-SR5-3-01-P1-M10K2,M03,383.3333,studi - belum fabrikasi
strip30x3,17,C2-SR5-3-01-P1-M10K3,M03,383.3333,studi - belum fabrikasi
strip30x3,17,C2-SR5-3-01-P1-M11K2,M03,383.3333,studi - belum fabrikasi
strip30x3,17,C2-SR5-3-01-P1-M11K3,M03,383.3333,studi - belum fabrikasi
strip30x3,17,C2-SRTAIL-3-01-P1-M00K2,M03,383.3333,studi - belum fabrikasi
strip30x3,17,C2-SRTAIL-3-01-P1-M00K3,M03,383.3333,studi - belum fabrikasi
strip30x3,17,C2-SRTAIL-3-01-P1-M01K2,M03,383.3333,studi - belum fabrikasi
strip30x3,17,C2-SRTAIL-3-01-P1-M01K3,M03,383.3333,studi - belum fabrikasi
strip30x3,17,C2-SL5-1-01-P1-M00K2,M03,383.3333,studi - belum fabrikasi
strip30x3,17,C2-SL5-1-01-P1-M00K3,M03,383.3333,studi - belum fabrikasi
strip30x3,17,C2-SL5-1-01-P1-M01K2,M03,383.3333,studi - belum fabrikasi
strip30x3,17,C2-SL5-1-01-P1-M01K3,M03,383.3333,studi - belum fabrikasi
strip30x3,17,C2-SL5-1-01-P1-M10K2,M03,383.3333,studi - belum fabrikasi
strip30x3,17,C2-SL5-1-01-P1-M10K3,M03,383.3333,studi - belum fabrikasi
strip30x3,17,C2-SL5-1-01-P1-M11K2,M03,383.3333,studi - belum fabrikasi
strip30x3,18,C2-SL5-1-01-P1-M11K3,M03,383.3333,studi - belum fabrikasi
strip30x3,18,C2-SL5-2-01-P1-M00K2,M03,383.3333,studi - belum fabrikasi
strip30x3,18,C2-SL5-2-01-P1-M00K3,M03,383.3333,studi - belum fabrikasi
strip30x3,18,C2-SL5-2-01-P1-M01K2,M03,383.3333,studi - belum fabrikasi
strip30x3,18,C2-SL5-2-01-P1-M01K3,M03,383.3333,studi - belum fabrikasi
strip30x3,18,C2-SL5-2-01-P1-M10K2,M03,383.3333,studi - belum fabrikasi
strip30x3,18,C2-SL5-2-01-P1-M10K3,M03,383.3333,studi - belum fabrikasi
strip30x3,18,C2-SL5-2-01-P1-M11K2,M03,383.3333,studi - belum fabrikasi
strip30x3,18,C2-SL5-2-01-P1-M11K3,M03,383.3333,studi - belum fabrikasi
strip30x3,18,C2-SLTAIL-1-01-P1-M00K2,M03,383.3333,studi - belum fabrikasi
strip30x3,18,C2-SLTAIL-1-01-P1-M00K3,M03,383.3333,studi - belum fabrikasi
strip30x3,18,C2-SLTAIL-1-01-P1-M01K2,M03,383.3333,studi - belum fabrikasi
strip30x3,18,C2-SLTAIL-1-01-P1-M01K3,M03,383.3333,studi - belum fabrikasi
strip30x3,18,C2-SLTAIL-2-01-P1-M00K2,M03,383.3333,studi - belum fabrikasi
strip30x3,18,C2-SLTAIL-2-01-P1-M00K3,M03,383.3333,studi - belum fabrikasi
strip30x3,19,C2-SLTAIL-2-01-P1-M01K2,M03,383.3333,studi - belum fabrikasi
strip30x3,19,C2-SLTAIL-2-01-P1-M01K3,M03,383.3333,studi - belum fabrikasi
strip30x3,19,C2-SR5-1-01-P1-M00K2,M03,383.3333,studi - belum fabrikasi
strip30x3,19,C2-SR5-1-01-P1-M00K3,M03,383.3333,studi - belum fabrikasi
strip30x3,19,C2-SR5-1-01-P1-M01K2,M03,383.3333,studi - belum fabrikasi
strip30x3,19,C2-SR5-1-01-P1-M01K3,M03,383.3333,studi - belum fabrikasi
strip30x3,19,C2-SR5-1-01-P1-M10K2,M03,383.3333,studi - belum fabrikasi
strip30x3,19,C2-SR5-1-01-P1-M10K3,M03,383.3333,studi - belum fabrikasi
strip30x3,19,C2-SR5-1-01-P1-M11K2,M03,383.3333,studi - belum fabrikasi
strip30x3,19,C2-SR5-1-01-P1-M11K3,M03,383.3333,studi - belum fabrikasi
strip30x3,19,C2-SR5-2-01-P1-M00K2,M03,383.3333,studi - belum fabrikasi
strip30x3,19,C2-SR5-2-01-P1-M00K3,M03,383.3333,studi - belum fabrikasi
strip30x3,19,C2-SR5-2-01-P1-M01K2,M03,383.3333,studi - belum fabrikasi
strip30x3,19,C2-SR5-2-01-P1-M01K3,M03,383.3333,studi - belum fabrikasi
strip30x3,19,C2-SR5-2-01-P1-M10K2,M03,383.3333,studi - belum fabrikasi
strip30x3,20,C2-SR5-2-01-P1-M10K3,M03,383.3333,studi - belum fabrikasi
strip30x3,20,C2-SR5-2-01-P1-M11K2,M03,383.3333,studi - belum fabrikasi
strip30x3,20,C2-SR5-2-01-P1-M11K3,M03,383.3333,studi - belum fabrikasi
strip30x3,20,C2-SRTAIL-1-01-P1-M00K2,M03,383.3333,studi - belum fabrikasi
strip30x3,20,C2-SRTAIL-1-01-P1-M00K3,M03,383.3333,studi - belum fabrikasi
strip30x3,20,C2-SRTAIL-1-01-P1-M01K2,M03,383.3333,studi - belum fabrikasi
strip30x3,20,C2-SRTAIL-1-01-P1-M01K3,M03,383.3333,studi - belum fabrikasi
strip30x3,20,C2-SRTAIL-2-01-P1-M00K2,M03,383.3333,studi - belum fabrikasi
strip30x3,20,C2-SRTAIL-2-01-P1-M00K3,M03,383.3333,studi - belum fabrikasi
strip30x3,20,C2-SRTAIL-2-01-P1-M01K2,M03,383.3333,studi - belum fabrikasi
strip30x3,20,C2-SRTAIL-2-01-P1-M01K3,M03,383.3333,studi - belum fabrikasi
